ID,IssueDateTime,DeclarationOfficeID,ProcessType,TransactionNature,Type,PaymentType,BorderTransportMeans,DeclarerID,ImporterID,SellerID,ExpressID,ClassificationID,ExportationCountry,OriginCountry,TaxRate,DisplayIndicator,DutyRegime,TotalGrossMassMeasure(KG),AdValoremTaxBaseAmount(Won),Fake
14818729,2020-11-17,62,B,11,21,11,10,12WCE9E,FMBESXN,LX8QS5A,,4302199010,TR,TR,0.0,FTR1,Y,7.0,51463.3,0
89053709,2020-11-17,40,B,11,21,0,10,RU9K634,12ZFFAA,713F2WQ,,4409299000,AU,AU,3.3,FAU1,G,21640.0,2594636.0,0
58235652,2020-11-17,40,B,87,11,18,10,T8QITXF,5IEKVH0,E2TLJIZ,VZIZJJ,910111000,CN,CN,377.3,W2,Y,24000.0,4512000.0,0
10686116,2020-11-17,40,B,11,21,11,10,PF1L1IG,CQAYMYU,R6LVW21,,7204490000,ZZ,KR,0.0,A,B,9660.0,26082.0,0
50551915,2020-11-17,20,B,11,21,21,10,LU27JYK,8W8HT3W,R9NRG5O,,4821900000,CN,CN,0.0,C,Y,38.4,1163.52,1
42135241,2020-11-17,20,B,29,21,11,10,Q8HMP9E,AI1JGDK,UNCISOP,,9032909000,HK,CN,8.0,A,E,25.0,9035.0,1
38338179,2020-11-17,54,B,11,21,43,10,FFYQIST,0W1V5DJ,ATW8NM9,,3910009090,CN,CN,0.0,FCN1,S,15200.0,6545120.0,0
90101578,2020-11-17,30,B,11,21,11,10,R3N6ZU4,L6ODM0J,PUR3454,,4602199000,CN,CN,0.0,FCN1,E,67.0,65083.8,0
76670916,2020-11-17,40,B,11,21,11,10,OQY4ZUC,3K7AD9I,,,5604100000,CN,CN,0.0,FCN1,Y,205.8,13397.58,0
43622841,2020-11-17,130,B,11,21,14,40,CZQUPH8,X8YUKRY,9YSPFXE,HE8ATP,8517622020,TR,LV,0.0,C,Y,2.4,257751.12,0
51273668,2020-11-17,20,B,11,21,18,10,W9BZLMJ,V8DX7KQ,7QOBTB2,,9619001090,JP,JP,0.0,C,S,5987.2,2371529.92,0
77740408,2020-11-17,20,B,11,21,11,10,GS1EHW7,F52XABO,ZKT5M6B,VZIZJJ,7113110000,JP,JP,8.0,A,G,0.3,87.14999999999999,1
22024680,2020-11-17,33,B,11,21,43,40,G0AJB20,HOQ9NK2,WTFOGQL,,2009710000,ES,ES,8.1,FEU1,B,20160.0,6138720.0,0
44737091,2020-11-17,40,B,11,21,11,10,44F36R4,L3HXJ3Z,HBJXEK9,,8483509000,CN,CN,8.0,A,G,20.0,3540.0,0
56226303,2020-11-17,40,B,11,21,43,10,EX4Q9G2,JGF2RE1,W6PIRLV,,6110301000,CN,CN,13.0,A,E,2.0,185.6,0
25018705,2020-11-17,40,B,11,21,11,10,998DIGO,YI9YUSP,0EN5VCW,,5201009050,BR,BR,0.0,A,E,151426.3,49607255.88,0
17049261,2020-11-17,20,B,11,21,11,10,7TTJVAJ,2AH476S,PCSRSM9,,8482109000,JP,JP,8.0,A,G,73.7,9352.53,1
24166148,2020-11-17,20,B,11,11,11,40,U12FC9B,NTUOZJW,8PVT5ZY,,6101301000,IT,IT,13.0,A,E,11.5,5697.099999999999,0
69668037,2020-11-17,40,B,89,21,43,40,FOVFD9M,JGZ4DVZ,UFTHH4K,,9017801000,DE,DE,0.0,FEU1,G,10.0,1368.0,0
19137996,2020-11-17,13,B,11,21,11,10,8HFT6WC,LDCUYA7,XNU8WBD,W6UCD9,9503003919,DE,DE,8.0,A,Y,4.1,274.29,1
69562712,2020-11-17,23,A,87,21,11,10,ZA03N3Z,GM8G8ZL,DYN23SC,,6211429000,JP,LT,13.0,A,E,8.5,340.0,0
31064826,2020-11-17,20,B,11,21,11,40,EJW9AY4,MKXR1WB,Y9D9ABN,,9403209000,CN,CN,0.0,C,B,189.0,1606.5,0
83213462,2020-11-17,40,B,11,28,43,50,37ZL1DV,GKLIYC0,DKW1WN9,,3910009090,US,US,0.0,FUS1,B,1656.0,713073.6000000001,1
42891635,2020-11-17,12,B,11,21,14,40,QZE38LM,RQKL0U3,ZO8T9ND,LC6XBR,3926909000,VN,VN,0.0,FVN1,B,251.0,150.6,0
90641287,2020-11-17,40,B,87,28,11,40,NN47CLJ,VZ8JFY8,NOUNESP,FTHR76,3915909000,JP,JP,6.5,C,B,18771.0,0.0,0
69590976,2020-11-17,40,B,11,21,11,40,EX8B7YQ,FM6PCXR,WPE9IK0,,3926909000,JP,JP,6.5,C,E,48.0,28.8,1
37841854,2020-11-17,20,B,11,21,11,10,TI25Q2H,W28W096,KSI6U9R,,8471601040,CN,CN,0.0,C,Y,34.3,86895.62,0
95828814,2020-11-17,16,B,11,21,18,30,520Z69Q,K22VQXP,MK6CH2T,,6217900000,CN,CN,13.0,A,Y,900.0,5040.0,0
41438542,2020-11-17,30,B,92,21,11,40,HV1AB1L,9ZV995I,IUVFYQN,30GFAP,8536909090,SG,US,0.0,CIT,Y,10.0,392.0,0
39158058,2020-11-17,40,B,11,21,13,40,1HMVIVH,JACTX1C,6B2JSRF,MWIDNS,8708999000,CN,CN,4.2,FCN1,G,700.0,4900.0,0
32284499,2020-11-17,13,B,11,21,11,40,6Z6EYFS,3WBVA7Z,NPPKWSH,,7315820000,DE,DE,0.0,FEU1,B,699.5,300785.0,0
22324747,2020-11-17,30,B,87,12,11,40,Z2I27J4,MID0GUX,G08V4FV,,809290000,UZ,UZ,24.0,A,E,160.0,327936.0,0
33913431,2020-11-17,40,B,11,21,11,10,L0R65XE,DFSID6L,VK52N2G,,7204490000,KR,KR,0.0,A,E,26980.0,72846.0,0
87732078,2020-11-17,40,B,11,21,14,40,XGQYKRL,9C2R4NY,4NSN3AL,MELYTX,9401530000,ID,ID,0.0,FAS1,G,300.0,194700.0,1
19454132,2020-11-17,20,B,11,21,11,10,A60PY8S,FEKQJTS,6FWGNXS,EIZP3I,8541909000,CN,KR,0.0,C,S,20.0,17128.0,0
60291144,2020-11-17,39,B,11,21,11,10,S1N2WHR,EUDAAQX,153DO6B,,7117199000,CN,CN,8.0,A,E,2.4,4.32,0
59144870,2020-11-17,20,B,11,21,11,10,OG229AP,7FT19XD,WMA2RR0,,4911990000,US,CN,0.0,A,Y,2255.0,6088.5,0
41330639,2020-11-17,40,B,94,21,18,10,CQH9QMU,3LYO5LJ,49EBLTF,,6109101000,CN,CN,6.9,FCN1,Y,15.0,234.0,0
77210017,2020-11-17,40,B,11,21,11,10,PF1L1IG,8W3B0O0,,,2001909090,CN,CN,30.0,A,G,20000.0,2432000.0,0
78125520,2020-11-17,41,B,11,21,43,40,Q9ZG6R5,G75YFBZ,ZXA5PB8,,8421399099,US,US,0.0,FUS1,Y,2.0,17.0,0
44165999,2020-11-17,16,B,11,21,11,10,8R629JR,FW1OZFA,CIF2UUQ,,8425422000,CN,CN,0.0,FCN1,B,210.0,32508.000000000004,1
51242975,2020-11-17,30,B,11,21,43,10,LU27JYK,1CI8PRT,41W8AHR,,811100000,CN,CN,30.0,A,Y,22000.0,11453200.0,0
58832863,2020-11-17,20,B,11,28,11,10,RU9K634,32NBG5J,X19QTPJ,,3926200000,CN,CN,2.6,FCN1,G,650.0,30745.0,0
15928965,2020-11-17,33,A,11,21,11,40,IOAZGKI,WNHMP80,UTEX0S5,,1208900000,CN,CN,0.0,FCN1,B,49400.0,18208840.0,0
80532377,2020-11-17,20,B,11,21,11,10,YRETNU7,ZCF1NHL,9IITK8Y,5V1OQR,6202131000,CN,CN,6.5,E1,E,2069.6,30216.16,0
18535082,2020-11-17,122,B,11,21,11,40,8IWVCL0,M2SYR5O,8I5MIGR,,7110190000,JP,JP,3.0,A,G,0.5,1458952.55,0
28095253,2020-11-17,20,B,11,21,11,40,ZUNH69S,VIJ0LZX,KOJJJQ4,MWIDNS,8487909090,JP,JP,8.0,A,Y,300.0,143280.0,1
45464232,2020-11-17,20,B,11,21,11,10,U12FC9B,53RN5BG,T9S0U7D,,8525802090,CN,CN,0.0,C,B,7.0,23811.9,0
64229537,2020-11-17,20,B,11,15,11,40,BAH2UUA,X2SV1B6,H09BLEG,,7601100000,IN,IN,0.0,FIN1,E,119645.0,118831414.0,0
74305871,2020-11-17,40,B,11,21,11,40,62RAPC6,X3E6RDI,,,8541409022,KR,KR,0.0,C,Y,57477.0,2189873.7,0
84402036,2020-11-17,20,B,11,21,18,10,158PVN2,XRDL3U9,87TO3QR,,8542311000,KR,KR,0.0,CIT,Y,2.5,5070.5,0
90678027,2020-11-17,40,B,87,11,11,10,73Q1QQE,BLEBVVF,GOFVDMP,,9004109000,CH,IT,8.0,A,S,13.0,920.4,0
52928722,2020-11-17,40,B,11,21,11,40,WP8YGHF,MFHCT8N,PPTB6QM,,3822002020,US,US,0.0,C,E,2.0,2749.4,0
19173123,2020-11-17,16,B,11,21,0,10,IBDU122,WDK09AN,4LLCH3T,,3918900000,GB,GB,0.0,FEU1,G,51000.0,66300.0,0
78708298,2020-11-17,80,B,11,21,11,40,UFO3ZSU,OK1FY02,BFD2L0Z,MWIDNS,8504403010,CN,CN,0.0,FCN2,S,624.0,136032.0,0
61449847,2020-11-17,20,B,11,21,14,40,M96WZP8,HWVJ1I3,ATOBP0E,W6UCD9,7201102000,JP,JP,0.0,A,Y,5053450.0,534149665.0,0
99341310,2020-11-17,20,B,87,12,43,40,7GHJ33J,TNMXHY5,X4P1UK6,,7326909000,US,US,0.0,FUS1,G,0.7,1.0499999999999998,0
23376071,2020-11-17,21,B,11,21,11,10,HUIUK4E,96D8NJG,1EJLB37,,9503003919,CN,CN,8.0,A,S,2.2,147.18000000000004,0
91793878,2020-11-17,40,B,11,21,13,10,4W1KQIQ,KN41WVI,R5O369R,,6202110000,CN,CN,5.2,FCN1,B,557.0,443316.3,0
99350602,2020-11-17,20,B,11,21,11,10,1XCM1XF,89JL1HY,249LO7A,,3402901000,DE,DE,0.0,FEU1,S,1100.0,310750.0,0
77620439,2020-11-18,20,B,11,21,18,40,M3G2YGG,GVQLWLY,CRR3KDU,,9013109000,HK,KR,8.0,A,G,13.0,46272.2,0
36516161,2020-11-18,20,B,11,21,14,10,3Z185QT,HV5X3UF,WG5WIIM,,8531201000,CN,CN,0.0,C,N,20.0,12590.0,0
62080653,2020-11-18,33,B,94,21,14,40,P21JCS7,XAOBSGG,B2R58DL,3R7V3M,3923900000,CN,CN,6.5,C,B,85.0,161.5,0
73938518,2020-11-18,20,B,11,21,11,40,V928VHV,206WMTU,OV1TFSI,MC8NDR,3926909000,DE,DE,0.0,FEU1,E,0.0,0.0,0
47004750,2020-11-18,16,B,11,21,43,40,K3HCKNK,8SE9HDV,KMTMF23,,8703231020,US,DE,8.0,C,Y,1765.0,13414.0,0
99636342,2020-11-18,20,B,11,21,11,10,30KWO4D,BYXHW81,WXFOIZW,,9003199000,HK,CN,8.0,A,Y,5.0,1080.5,0
74320101,2020-11-18,40,B,11,21,11,40,TWNONMM,3Q2KXL5,,,9031909000,VN,KR,0.0,CIT,Y,4.0,52.0,0
42491201,2020-11-18,20,B,11,21,11,40,S1N2WHR,JBRDYDG,,,4202121090,CN,CN,8.0,A,E,28.4,3524.44,0
64884149,2020-11-18,30,B,11,21,11,10,GY2YQE8,YPZLYZN,I8YYHCE,44MTJ6,7616999090,CN,CN,8.0,A,B,5048.7,63108.75,0
83271538,2020-11-18,40,B,11,21,43,10,GFTAPZC,1G9ODWB,AQP2671,,2501001020,CN,CN,0.6,FCN1,Y,1150000.0,15870000.0,0
64752757,2020-11-18,30,B,11,26,11,50,B6C4G68,RJ5LH86,0GHY8A2,W6UCD9,6204430000,CN,CN,13.0,A,E,6.4,798.72,0
68400362,2020-11-18,40,B,11,23,18,10,IBG3A46,NZP6MCG,I2FH5SL,MWIDNS,3504002090,US,US,0.0,FUS1,B,19000.0,30327800.0,0
92698143,2020-11-18,40,B,11,21,43,10,73Q1QQE,4H5581M,RM106QW,N7NYF0,803900000,CO,CO,0.0,FCO1,Y,17160.0,1801800.0,0
27623645,2020-11-18,40,B,11,24,11,40,A7POIBB,PWARW9W,45J5OOR,,9506910000,CN,CN,3.2,FCN1,G,448.0,6092.8,0
26134702,2020-11-18,20,B,29,21,43,40,6A0CUH8,HIZS9R3,X7VGQM5,,5407420000,US,US,0.0,FUS1,B,249.5,41242.350000000006,0
19946882,2020-11-18,40,B,11,21,11,40,67AVD7U,XZGWGGV,42VLJD6,VZIZJJ,6207191000,CN,CN,3.9,FCN1,Y,1280.0,679680.0,0
45497736,2020-11-18,40,B,29,21,11,10,CXWWNWO,WILB06Y,16DPCHZ,,3822002020,DE,US,0.0,C,E,20.8,28593.76,0
49746441,2020-11-18,131,B,11,21,11,90,DGIRSXL,RPT1N4T,6RC0XUY,MWIDNS,3926909000,CN,CN,3.9,FCN1,G,1244.0,746.4,0
67520717,2020-11-18,20,B,11,21,11,40,5K1441H,12V04V0,OM0XA9D,,1207999000,VN,IN,3.0,A,S,7725.0,3408270.0,0
53016367,2020-11-18,20,B,11,23,43,10,FP0PREQ,4X1AKFB,JC8P1CI,,2803009019,JP,JP,5.5,C,G,520.0,12116.0,0
22212268,2020-11-18,20,B,11,21,11,40,6H2BKO4,MYC9TYA,6YSAMPQ,W6UCD9,602901090,LT,LT,8.0,A,G,60.0,9324.0,1
23996701,2020-11-18,30,B,11,21,18,40,DWNJQL8,7DOPF9O,FVI6LPZ,,5907009000,CN,CN,0.0,FCN1,B,150.0,15345.0,1
21086505,2020-11-18,40,B,11,21,43,40,UFO3ZSU,P7XW71Q,IGI3IFI,ALDCWV,7410219000,CN,CN,3.2,FCN1,G,444.5,1061154.85,0
56436852,2020-11-18,40,B,11,21,43,30,I768TB2,G1TGJNR,MGZK36U,,9611001000,CN,CN,0.0,FCN1,E,95.0,28994.0,0
25825743,2020-11-18,40,B,11,21,14,30,37P1HWU,M5KYBBQ,SOHKZA3,MWIDNS,4202399000,CN,CN,8.0,A,E,33.9,3406.95,0
34035667,2020-11-18,13,B,11,11,11,10,AHDDNXS,SNAZ9SX,T92NP86,,9608912000,JP,JP,8.0,A,E,40.2,1168778.82,0
88766108,2020-11-18,30,B,11,21,11,50,RU9K634,62BKANN,IHCCEYP,,8528521000,HK,CN,0.0,C,B,250.0,96850.0,0
67516161,2020-11-18,20,B,11,23,11,10,EDQK0LQ,P8DN1N2,K6SAZHT,VZIZJJ,7326909000,HK,CN,8.0,A,S,5.0,7.5,0
20537710,2020-11-18,20,B,87,21,11,40,3M7P7LT,HBPNVXU,DSB1RF1,MWIDNS,3824999041,US,US,0.0,FUS1,E,3.0,458.1,1
84628780,2020-11-18,20,B,11,26,18,40,FNWQTV5,EGERCML,8A5SY3C,QKYIOZ,8412800000,CN,CN,8.0,A,E,8.0,638.4,0
87918653,2020-11-18,121,B,94,11,14,10,8CSEUU6,SW28QU7,23RIU88,W6UCD9,710807000,CN,CN,27.0,A,Y,80000.0,21216000.0,0
85424354,2020-11-18,30,B,87,23,11,10,GF9R28Q,P939Q1N,6CC9S4L,,8531201000,HK,CN,0.0,C,G,0.4,251.8,0
39953522,2020-11-18,40,B,11,21,11,40,F6EHU8H,IY47MLJ,Q35G5PQ,,8541109000,SG,VN,0.0,C,G,0.4,39.8,0
90006657,2020-11-18,40,B,11,21,14,10,XGQYKRL,IK30YXW,PFOZTDF,NKOQIL,8544429090,BE,CA,8.0,A,E,7.5,68.25,1
85811559,2020-11-18,40,B,11,21,11,10,37P1HWU,0VP3CJZ,R6LVW21,MELYTX,6308000000,CN,CN,0.0,FCN1,G,105.0,74508.0,0
97924448,2020-11-18,20,B,11,21,11,10,TWNONMM,CKDMVA5,4BCF8FZ,,6108910000,PH,PH,0.0,FAS1,G,35.3,19062.0,0
73522617,2020-11-18,40,B,11,21,11,10,5K1441H,0MX22NJ,O2CNZY0,,9620000000,CN,CN,4.8,FCN1,Y,1425.0,93195.0,0
49276447,2020-11-18,40,B,11,21,43,40,B6C4G68,HV4ZOWN,P5KJOIV,,7204490000,KR,KR,0.0,A,E,51320.0,138564.0,0
76358191,2020-11-18,40,B,11,21,11,10,L5GONLU,HSEXI2S,UNCISOP,,3822002020,US,US,0.0,C,S,0.6,824.82,0
60459939,2020-11-18,21,B,11,21,11,40,N7VR5X7,141XUYF,1NYE9WJ,,4419120000,JP,JP,8.0,A,E,50.0,23360.0,0
81263570,2020-11-18,20,B,11,21,43,10,6V8QPPW,PVJN87R,OYK012A,,8441300000,CN,CN,0.0,FCN1,E,10150.0,3368785.0,0
57492604,2020-11-18,40,B,11,21,0,40,D3V1AKD,8BVRFWC,253FX8V,MELYTX,3208901030,JP,JP,6.5,C,E,300.0,1840890.0,0
99571926,2020-11-18,33,B,11,21,11,10,6V8QPPW,IGKDEXL,QOVC6GN,,305593000,CN,RU,20.0,A,E,14000.0,14562800.0,0
32025895,2020-11-18,40,B,11,21,43,10,GBX6W6J,PJNT5F3,H40BV8D,,9403709000,CN,CN,0.0,C,Y,135.0,21964.5,0
19937836,2020-11-18,40,B,11,21,11,40,A0ZY90B,QDXI6UG,A1H8N2Q,,9002191000,JP,JP,8.0,A,S,0.0,0.0,0
79430169,2020-11-18,40,B,15,21,14,40,T3TZ0DI,YUHD344,L4K3FVT,MWIDNS,706101000,VN,VN,0.0,FAS1,S,48000.0,7296000.0,0
39386395,2020-11-18,20,B,11,21,11,40,49TKV7A,798SXTF,Z1FZTV1,HE8ATP,9503003800,CN,CN,8.0,A,Y,264.6,33313.14000000001,1
63968907,2020-11-18,13,B,15,21,11,40,H3RWZG0,71PPVC0,ND7VZAO,,6206900000,CN,CN,13.0,A,B,18.2,5270.72,0
75617869,2020-11-18,20,B,11,21,43,10,E6OW914,30E11X9,6T77W4G,30GFAP,9506910000,US,TW,8.0,A,Y,48.0,652.8,0
53502926,2020-11-18,40,B,11,21,43,10,DWNJQL8,I5G866N,PWPG35U,,6308000000,AU,AU,13.0,A,G,6.0,4257.6,1
40824194,2020-11-18,16,B,85,28,1,40,E5BS5N9,5IKIE3T,3YBWLKP,6LCJR5,511100000,US,US,0.0,A,G,0.1,586208.5,0
87818328,2020-11-18,30,B,11,26,11,40,69RSNY6,X42AAW3,MMBHMV9,,8471601030,CN,CN,0.0,FCN1,B,412.5,97638.75,0
47086636,2020-11-18,122,B,13,21,11,10,86E3KB0,6S02XWA,X5FYVQE,,8509809000,CN,CN,0.0,FCN1,E,125.0,39262.5,0
69570725,2020-11-18,21,B,87,21,14,10,UFO3ZSU,7B4601C,QH7XJKJ,,8516900000,CN,CN,8.0,A,Y,271.8,353.34000000000003,0
87307588,2020-11-18,40,B,94,21,14,10,DWNJQL8,GKLIYC0,CXGVIKN,,6204630000,CN,CN,13.0,A,E,6.0,394.8,0
50792750,2020-11-18,40,B,11,21,14,40,YGML0I1,1ZNY80M,Y2KUDKZ,,1208900000,CN,CN,0.0,FCN1,E,24000.0,8846400.0,0
70922247,2020-11-18,20,B,11,21,43,10,DWNJQL8,T4EU6TY,VHKXPRW,,8708501000,TR,SK,8.0,A,B,2679.0,1963707.0,0
75210381,2020-11-18,40,B,87,21,18,10,GLV0FEA,3H5PVFM,YGCR9HS,87TPIA,8542323000,JP,TW,0.0,A,G,20.7,107726.94,0
22524805,2020-11-18,20,B,11,21,11,10,8ISFS79,MG77MTE,CFGJG0Y,,910111000,CN,CN,377.3,W2,E,24000.0,4512000.0,0
29999024,2020-11-18,40,B,83,21,43,10,FJ63C29,R5EYJZ1,,,4016959000,IT,IT,0.0,FEU1,B,1.8,726.84,0
44468098,2020-11-18,30,B,11,21,11,10,OQY4ZUC,FJP51V6,6DG04O1,W6UCD9,8407909000,CN,CN,4.2,FCN1,S,1260.0,2022300.0,0
16292186,2020-11-18,40,B,11,21,11,40,JYVH8IJ,U1XK0VO,XALYR2O,,8205599000,US,US,8.0,A,E,2.0,35.0,0
48334448,2020-11-18,40,B,11,21,43,10,HV1AB1L,K9J01IG,KDT3IEI,,9001200000,KR,KR,0.0,C,B,2.6,896.22,0
37638952,2020-11-18,40,B,88,21,11,10,YAHFNQL,GKLIYC0,8JBERRS,,9405103000,IT,IT,8.0,A,E,44.6,2872.24,1
45477870,2020-11-18,40,B,11,21,11,40,Y0KMN48,WXCPNY2,MT13H32,,8518220000,CN,CN,3.2,FCN1,G,9126.0,1294979.4,0
47583340,2020-11-18,33,B,11,21,11,40,43MSLZK,9AZAAXB,1PIJ0UI,,3924909000,JP,CN,6.5,C,Y,8.0,8.8,0
48636692,2020-11-18,40,B,11,11,21,40,7TTJVAJ,LHMZ0BH,M1UDQU3,,3304991000,JP,JP,6.5,C,Y,0.2,35.62,1
81064337,2020-11-18,13,B,11,21,43,40,7O9Q8P3,NR4S5NV,EO9NY59,,303670000,RU,RU,22.0,L,G,8625.0,3129150.0,0
33982162,2020-11-18,20,B,11,21,11,10,GO1EBDS,Z8M7HFC,UPCKQRK,,6403919000,IN,IN,0.0,FIN1,E,300.0,28200.0,0
77509736,2020-11-18,16,B,94,13,11,40,RXUA5V5,3W84B50,XZ2KCQE,,8507909000,RU,RU,8.0,A,E,72.0,388.8,1
63312237,2020-11-18,16,B,11,21,18,10,62RAPC6,GOO2YBZ,XYN5WWZ,W6UCD9,9603290000,CN,CN,3.2,FCN1,Y,55.0,1743.5,0
15766702,2020-11-18,20,B,11,21,43,10,ZGNH4UK,I8WN52K,3X5W3ML,MWIDNS,4202222000,JP,FR,8.0,A,B,3.9,1323.27,0
31492091,2020-11-18,33,B,89,21,43,40,3567AIN,2SDZLAU,JZB2EDK,VZIZJJ,6115220000,JP,JP,13.0,A,G,0.4,497.28,0
58218996,2020-11-18,20,B,11,21,11,40,7GHJ33J,FEL4EO1,A70MDRN,2SP9SH,7602000000,TW,TW,0.0,A,E,20989.0,205692.2,0
27215146,2020-11-18,40,B,11,21,43,40,PG5RSF3,T5IAC2J,ILDSF46,,2941909099,AT,AT,6.5,C,E,0.0,0.0,0
30027373,2020-11-18,40,B,11,21,18,40,PF1L1IG,W3NM2GP,AKMU1SG,,7013990000,CN,CN,0.0,FCN1,E,71.0,1043.7,0
91267876,2020-11-18,20,B,15,21,11,40,C2N4N27,UHYWN3J,GLX4KNR,AT9SIZ,8544429090,US,US,0.0,FUS1,B,3.9,35.489999999999995,0
24172470,2020-11-18,40,B,11,21,18,10,8EF0CRI,2U4CMVO,SI6EN71,,8306290000,CN,CN,8.0,A,Y,286.0,2545.4,0
88979675,2020-11-18,30,B,11,21,11,10,CXWWNWO,0S1BOHB,O8GO0VV,,9031809099,CN,CN,0.0,C,E,78.3,2458.62,0
61285143,2020-11-18,150,B,11,21,12,10,DMIWF1P,NK3WFQM,3VYGT0A,3JLK6O,9503003919,CN,CN,4.2,FCN1,B,2400.0,160560.0,0
81203147,2020-11-18,12,B,11,21,11,10,ZA03N3Z,NEDCTVR,6YGVQOB,,8517626090,CN,CN,0.0,CIT,G,110.6,16037.0,1
31730485,2020-11-18,30,B,89,15,13,10,00RURK1,CDILBI0,4D7Q8JZ,,5603149000,CN,CN,3.2,FCN1,Y,44.0,12755.6,0
34195712,2020-11-18,40,B,11,21,11,40,UTNPOCA,MJCYDWO,U21W14B,,8471601030,CN,CN,0.0,C,E,256.0,60595.2,0
74278243,2020-11-18,40,B,11,21,14,10,R2ESN6V,5LF6C33,DC8ZFRX,,2933999010,BE,GB,0.0,P3,G,250.0,781100.0,0
80948317,2020-11-18,16,B,11,21,11,40,MW0MVTJ,EOJWHFD,H9NE890,VZIZJJ,9503003919,CN,CN,4.2,FCN1,G,4412.9,295223.01,0
21353950,2020-11-18,10,B,11,21,18,40,XVX5U3F,4XAUGQZ,IJU4MXU,,1605101091,JP,KR,20.0,A,B,2000.0,15400600.0,1
18723349,2020-11-18,20,B,11,21,43,90,YQFTH32,BFOQEXW,JK9GGZZ,,7326909000,CN,CN,0.0,FCN1,S,43883.4,65825.1,1
66596129,2020-11-18,40,B,11,21,11,40,6A0CUH8,I5GM5RT,JUTW0U7,,3926909000,JP,CN,6.5,C,G,8.0,4.8,0
78236124,2020-11-18,40,B,11,21,11,10,RZXCX7U,KII8014,TTKFE5X,LBNRJ6,9403890000,JP,CN,0.0,C,G,13.4,101.84,1
15422850,2020-11-18,30,B,11,21,11,10,KEGR4JZ,38JKVRA,7CDPPS7,,9019208000,CN,CN,0.0,C,G,1082.4,1159899.84,0
65076995,2020-11-18,12,B,11,21,11,10,CAMN5SR,WUSYH8C,6TI163Q,,3923300000,JP,JP,6.5,C,E,14.0,141.4,1
48070185,2020-11-18,21,B,21,21,43,90,YOEFT8N,4GVMJ06,I8YYHCE,MWIDNS,3926901000,JP,JP,6.5,C,Y,0.2,6.32,0
47851311,2020-11-18,40,B,11,21,11,40,3L9AEFP,G9U9YMK,PSAP41J,MWIDNS,9030909000,JP,JP,0.0,CIT,B,0.8,552.48,0
85700459,2020-11-18,20,B,83,26,11,10,MKP9Y8X,MAYUOVX,A2EEGAJ,VZIZJJ,3215190000,HK,JP,0.0,CIT,B,600.0,88260.0,1
71712415,2020-11-18,33,B,87,26,14,40,RXUA5V5,EO8JSYZ,OGRLXPR,O0V2AS,4911100000,CN,CN,0.0,A,E,425.0,297.5,0
62037651,2020-11-18,20,B,93,21,11,10,7IS620N,Q469K6M,E8MCRRR,,9507109000,CN,CN,0.0,FCN1,Y,258.0,8256.0,0
69920813,2020-11-18,33,B,11,21,0,40,FPRQ58Z,TFKC21F,1EA9CU4,,6115950000,HK,VN,13.0,A,E,1.0,21.3,0
61771720,2020-11-18,40,B,87,21,11,10,M3WMW25,06W6MIO,KJ7NE6G,,4202311090,FR,IT,0.0,FEU1,B,0.5,624.35,0
32012931,2020-11-18,17,B,11,11,11,10,SPUZ923,MM0O73U,2MJOZ8E,,8479903000,CN,KR,8.0,A,G,15.0,27151.5,1
38001805,2020-11-18,33,B,11,21,11,40,W5HXFTU,RI8GKVZ,V3RPT84,W6UCD9,6107999000,CN,CN,5.2,FCN1,G,437.0,310532.2,1
63786777,2020-11-18,80,B,15,21,11,10,6I8M76G,3I4MEXU,DC8ZFRX,,9615909000,CN,CN,0.0,FCN1,S,45.0,1840.5,0
60766609,2020-11-18,20,B,11,21,11,40,6A0CUH8,81RTGJM,GCPNHU7,,9402909000,DE,DE,0.0,C,Y,25.0,9607.5,0
16285167,2020-11-18,30,B,11,21,11,10,OQTHBF0,ACKV1TG,KLAW1BS,,4016991090,JP,JP,8.0,A,E,1.0,135.3,0
75858580,2020-11-18,40,B,11,21,18,10,07Y5H2F,A1JUT6V,V2NCZMZ,,3824999090,JP,JP,6.5,C,G,1600.0,20000.0,0
15378226,2020-11-18,40,B,11,21,11,10,4QADEO0,OWL2Z54,A853KZU,W6UCD9,6204530000,CN,CN,8.1,E1,E,22.7,908.0,0
11096861,2020-11-18,40,B,11,21,11,10,K3HCKNK,WAP9NVX,O9QXSRZ,,6108910000,PH,PH,0.0,FAS1,Y,35.3,19062.0,0
63908125,2020-11-18,30,B,11,21,11,10,DGIRSXL,FW1OZFA,,,8484900000,TW,TW,8.0,A,S,3.5,35.0,0
13751089,2020-11-18,30,B,11,21,18,10,5PDPMM1,XVRGUMK,23RIU88,,9026201190,AT,DE,0.0,FEU1,S,5.0,5247.0,1
67923002,2020-11-18,151,B,94,21,18,10,B575QI9,Q0QHFJ2,MA61JY4,,9018329000,CN,CN,8.0,A,B,1.7,536.52,1
86467920,2020-11-18,20,B,11,21,11,10,12WCE9E,BUJZMSF,88H673U,,8431390000,CN,CN,0.0,C,E,48360.0,10469940.0,1
20253533,2020-11-18,40,B,11,15,11,10,RQQ6ONT,03XJCKE,TVFFIQ1,,2934992000,CN,CN,6.5,C,Y,0.1,0.33,0
15172251,2020-11-18,33,B,94,21,18,40,6U4NFSX,6WXVMA3,B4S7QTG,,2204100000,FR,FR,0.0,FEU1,N,10395.0,385654.5,0
